sample;Eukaryota-Subdivision_Prokaryota-Phylum;Class;Order;Taxa;Form;nb;percent;column;month_code;lakeID
CRJ1-E-W2;Chlorophyta;Chlorophyceae;Chlamydomonadales;Volvox;;20;4.19287211740042;W2;E;CER-S
CRJ1-E-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Coelastrum_microporum;;14;2.93501048218029;W2;E;CER-S
CRJ1-E-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Schroederia;;20;4.19287211740042;W2;E;CER-S
CRJ1-E-W2;Chlorophyta;Trebouxiophyceae;Ordo_incertae_sedis;Botryococcus;;3;0.628930817610063;W2;E;CER-S
CRJ1-E-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Chroomonas;;305;63.9412997903564;W2;E;CER-S
CRJ1-E-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonas;;100;20.9643605870021;W2;E;CER-S
CRJ1-E-W2;Gyrista;Bacillariophyceae;Naviculales;Navicula;;1;0.209643605870021;W2;E;CER-S
CRJ1-E-W2;Gyrista;Chrysophyceae;Ochromonadales;Ochromonas;;14;2.93501048218029;W2;E;CER-S
CRJ1-F-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Chroomonas;;140;37.6344086021505;W2;F;CER-S
CRJ1-F-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonas;;170;45.6989247311828;W2;F;CER-S
CRJ1-F-W2;Gyrista;Bacillariophyceae;Achnanthales;Cocconeis;;4;1.0752688172043;W2;F;CER-S
CRJ1-F-W2;Gyrista;Bacillariophyceae;Naviculales;Navicula;;3;0.806451612903226;W2;F;CER-S
CRJ1-F-W2;Gyrista;Chrysophyceae;Ochromonadales;Ochromonas;;55;14.7849462365591;W2;F;CER-S
CRJ1-G-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Kirchneriella;;7;1.7;W2;G;CER-S
CRJ1-G-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Chroomonas;;310;73.6;W2;G;CER-S
CRJ1-G-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonas;;32;7.6;W2;G;CER-S
CRJ1-G-W2;Gyrista;Bacillariophyceae;Bacillariales;Nitzschia;;12;2.9;W2;G;CER-S
CRJ1-G-W2;Gyrista;Chrysophyceae;Ochromonadales;Ochromonas;;10;2.4;W2;G;CER-S
CRJ1-G-W2;Gyrista;Mediophyceae;Thalassiosirales;Cyclotella;;38;9;W2;G;CER-S
CRJ1-G-W2;Streptophyta;Klebsormidiophyceae;Klebsormidiales;Elakatothrix;;12;2.85;W2;G;CER-S
CRJ1-H-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Ankyra;;5;1.02;W2;H;CER-S
CRJ1-H-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Schroederia;;25;5.1;W2;H;CER-S
CRJ1-H-W2;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorella;;25;5.1;W2;H;CER-S
CRJ1-H-W2;Chlorophyta;Trebouxiophyceae;Chlorellales;Oocystis_lacustris;;5;1;W2;H;CER-S
CRJ1-H-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Chroomonas;;394;80.1;W2;H;CER-S
CRJ1-H-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonas;;15;3;W2;H;CER-S
CRJ1-H-W2;Gyrista;Bacillariophyceae;Bacillariales;Nitzschia;;1;0.2;W2;H;CER-S
CRJ1-H-W2;Gyrista;Bacillariophyceae;Fragilariales;Fragilaria;;5;1;W2;H;CER-S
CRJ1-H-W2;Gyrista;Chrysophyceae;Ochromonadales;Ochromonas;;15;3;W2;H;CER-S
CRJ1-H-W2;Gyrista;Mediophyceae;Thalassiosirales;Cyclotella;;2;0.4;W2;H;CER-S
CRJ1-I-W2;Chlorophyta;Chlorophyceae;Chlamydomonadales;Volvox;;450;79.79;W2;I;CER-S
CRJ1-I-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Ankyra;;1;0.18;W2;I;CER-S
CRJ1-I-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Schroederia;;6;1.1;W2;I;CER-S
CRJ1-I-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Chroomonas;;105;18.6;W2;I;CER-S
CRJ1-I-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonas;;2;0.4;W2;I;CER-S
CRJ1-J-W2;Chlorophyta;Chlorophyceae;Chlamydomonadales;Phacotus;;5;1.6;W2;J;CER-S
CRJ1-J-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Ankyra;;40;13.1;W2;J;CER-S
CRJ1-J-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Coelastrum_microporum;;20;6.5;W2;J;CER-S
CRJ1-J-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Schroederia;;6;2;W2;J;CER-S
CRJ1-J-W2;Chlorophyta;Trebouxiophyceae;Chlorellales;Dictyosphaerium;;15;4.9;W2;J;CER-S
CRJ1-J-W2;Chlorophyta;Trebouxiophyceae;Chlorellales;Oocystis_lacustris;;25;8.2;W2;J;CER-S
CRJ1-J-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Chroomonas;;170;55.6;W2;J;CER-S
CRJ1-J-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonas;;25;8.2;W2;J;CER-S
CRJ1-K-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Kirchneriella;;10;2;W2;K;CER-S
CRJ1-K-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Monoraphidium;;15;3;W2;K;CER-S
CRJ1-K-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Scenedesmus;;30;6.1;W2;K;CER-S
CRJ1-K-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Schroederia;;15;3;W2;K;CER-S
CRJ1-K-W2;Chlorophyta;Trebouxiophyceae;Chlorellales;Oocystis_lacustris;;100;20.3;W2;K;CER-S
CRJ1-K-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Chroomonas;;80;16.3;W2;K;CER-S
CRJ1-K-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonas;;110;22.4;W2;K;CER-S
CRJ1-K-W2;Cyanobacteria;Cyanophyceae;Chroococcales;Aphanothece;;45;9.1;W2;K;CER-S
CRJ1-K-W2;Cyanobacteria;Cyanophyceae;Chroococcales;Chroococcus;;45;9.1;W2;K;CER-S
CRJ1-K-W2;Cyanobacteria;Cyanophyceae;Nostocales;Dolichospermum;;30;6.1;W2;K;CER-S
CRJ1-K-W2;Gyrista;Mediophyceae;Thalassiosirales;Cyclotella;;3;0.6;W2;K;CER-S
CRJ1-K-W2;Streptophyta;Zygnematophyceae;Desmidiales;Cosmarium;;5;1.02;W2;K;CER-S
CRJ1-K-W2;Streptophyta;Zygnematophyceae;Desmidiales;Staurastrum;;4;0.81;W2;K;CER-S
CRJ1-L-W2;Chlorophyta;Chlorophyceae;Chlamydomonadales;Sphaerocystis;;25;6.9;W2;L;CER-S
CRJ1-L-W2;Chlorophyta;Chlorophyceae;Chlamydomonadales;Volvox;;104;28.7;W2;L;CER-S
CRJ1-L-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Ankyra;;10;2.8;W2;L;CER-S
CRJ1-L-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Coelastrum_microporum;;6;1.7;W2;L;CER-S
CRJ1-L-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Scenedesmus;;7;1.9;W2;L;CER-S
CRJ1-L-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Schroederia;;4;1.1;W2;L;CER-S
CRJ1-L-W2;Chlorophyta;Trebouxiophyceae;Chlorellales;Oocystis_lacustris;;20;5.5;W2;L;CER-S
CRJ1-L-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Chroomonas;;80;22;W2;L;CER-S
CRJ1-L-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonas;;15;4.1;W2;L;CER-S
CRJ1-L-W2;Cyanobacteria;Cyanophyceae;Chroococcales;Aphanothece;;25;6.9;W2;L;CER-S
CRJ1-L-W2;Cyanobacteria;Cyanophyceae;Chroococcales;Dolichospermum;;3;0.8;W2;L;CER-S
CRJ1-L-W2;Cyanobacteria;Cyanophyceae;Chroococcales;Microcystis;;5;1.4;W2;L;CER-S
CRJ1-L-W2;Cyanobacteria;Cyanophyceae;Pseudanabaenales;Pseudanabaena;;15;4.1;W2;L;CER-S
CRJ1-L-W2;Cyanobacteria;Cyanophyceae;Synechococcales;Merismopedia;;33;9.1;W2;L;CER-S
CRJ1-L-W2;Streptophyta;Klebsormidiophyceae;Klebsormidiales;Elakatothrix;;1;0.28;W2;L;CER-S
CRJ1-L-W2;Streptophyta;Zygnematophyceae;Desmidiales;Cosmarium;;10;2.75;W2;L;CER-S
CRJ1-M-W2;Chlorophyta;Chlorophyceae;Chlamydomonadales;Sphaerocystis;;41;5.51816958277254;W2;M;CER-S
CRJ1-M-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Coelastrum_microporum;;35;4.71063257065949;W2;M;CER-S
CRJ1-M-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Kirchneriella;;20;2.69179004037685;W2;M;CER-S
CRJ1-M-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Monoraphidium;;12;1.61507402422611;W2;M;CER-S
CRJ1-M-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Scenedesmus;;6;0.807537012113055;W2;M;CER-S
CRJ1-M-W2;Chlorophyta;Trebouxiophyceae;Chlorellales;Lagerheimia;;70;9.42126514131898;W2;M;CER-S
CRJ1-M-W2;Chlorophyta;Trebouxiophyceae;Chlorellales;Oocystis_lacustris;;33;4.4414535666218;W2;M;CER-S
CRJ1-M-W2;Chlorophyta;Trebouxiophyceae;Ordo_incertae_sedis;Crucigenia;;12;1.61507402422611;W2;M;CER-S
CRJ1-M-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Chroomonas;;70;9.42126514131898;W2;M;CER-S
CRJ1-M-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonas;;55;7.40242261103634;W2;M;CER-S
CRJ1-M-W2;Cyanobacteria;Cyanophyceae;Chroococcales;Aphanothece;;31;4.17227456258412;W2;M;CER-S
CRJ1-M-W2;Cyanobacteria;Cyanophyceae;Chroococcales;Chroococcus;;24;3.23014804845222;W2;M;CER-S
CRJ1-M-W2;Cyanobacteria;Cyanophyceae;Chroococcales;Microcystis;;20;2.69179004037685;W2;M;CER-S
CRJ1-M-W2;Cyanobacteria;Cyanophyceae;Pseudanabaenales;Pseudanabaena;;10;1.34589502018843;W2;M;CER-S
CRJ1-M-W2;Cyanobacteria;Cyanophyceae;Synechococcales;Merismopedia;;157;21.1305518169583;W2;M;CER-S
CRJ1-M-W2;Cyanobacteria;Cyanophyceae;Synechococcales;Snowella;;70;9.42126514131898;W2;M;CER-S
CRJ1-M-W2;Streptophyta;Klebsormidiophyceae;Klebsormidiales;Elakatothrix;;20;2.69179004037685;W2;M;CER-S
CRJ1-M-W2;Streptophyta;Zygnematophyceae;Desmidiales;Cosmarium;;20;2.69179004037685;W2;M;CER-S
CRJ1-M-W2;Streptophyta;Zygnematophyceae;Desmidiales;Staurastrum;;37;4.97981157469717;W2;M;CER-S
CRJ1-N-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Ankyra;;2;0.37243947858473;W2;N;CER-S
CRJ1-N-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Coelastrum_microporum;;3;0.558659217877095;W2;N;CER-S
CRJ1-N-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Scenedesmus;;5;0.931098696461825;W2;N;CER-S
CRJ1-N-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Tetraedron_minimum;;15;2.79329608938547;W2;N;CER-S
CRJ1-N-W2;Chlorophyta;Trebouxiophyceae;Chlorellales;Oocystis_lacustris;;15;2.79329608938547;W2;N;CER-S
CRJ1-N-W2;Chlorophyta;Trebouxiophyceae;Ordo_incertae_sedis;Botryococcus_braunii;;2;0.37243947858473;W2;N;CER-S
CRJ1-N-W2;Chlorophyta;Trebouxiophyceae;Ordo_incertae_sedis;Crucigenia;;5;0.931098696461825;W2;N;CER-S
CRJ1-N-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Chroomonas;;35;6.51769087523278;W2;N;CER-S
CRJ1-N-W2;Cyanobacteria;Cyanophyceae;Chroococcales;Aphanothece;;25;4.65549348230912;W2;N;CER-S
CRJ1-N-W2;Cyanobacteria;Cyanophyceae;Chroococcales;Microcystis;;220;40.9683426443203;W2;N;CER-S
CRJ1-N-W2;Cyanobacteria;Cyanophyceae;Pseudanabaenales;Pseudanabaena;;5;0.931098696461825;W2;N;CER-S
CRJ1-N-W2;Cyanobacteria;Cyanophyceae;Synechococcales;Merismopedia;;5;0.931098696461825;W2;N;CER-S
CRJ1-N-W2;Cyanobacteria;Cyanophyceae;Synechococcales;Snowella;;174;32.4022346368715;W2;N;CER-S
CRJ1-N-W2;Gyrista;Bacillariophyceae;Fragilariales;Fragilaria;;5;0.931098696461825;W2;N;CER-S
CRJ1-N-W2;Gyrista;Bacillariophyceae;Naviculales;Navicula;;4;0.74487895716946;W2;N;CER-S
CRJ1-N-W2;Streptophyta;Klebsormidiophyceae;Klebsormidiales;Elakatothrix;;4;0.74487895716946;W2;N;CER-S
CRJ1-N-W2;Streptophyta;Zygnematophyceae;Desmidiales;Cosmarium;;9;1.67597765363128;W2;N;CER-S
CRJ1-N-W2;Streptophyta;Zygnematophyceae;Desmidiales;Staurastrum;;4;0.74487895716946;W2;N;CER-S
CRJ1-O-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Tetraedron_minimum;;5;1.31233595800525;W2;O;CER-S
CRJ1-O-W2;Chlorophyta;Trebouxiophyceae;Chlorellales;Oocystis_lacustris;;12;3.1496062992126;W2;O;CER-S
CRJ1-O-W2;Chlorophyta;Trebouxiophyceae;Ordo_incertae_sedis;Crucigenia;;10;2.6246719160105;W2;O;CER-S
CRJ1-O-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Chroomonas;;220;57.742782152231;W2;O;CER-S
CRJ1-O-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonas;;25;6.56167979002625;W2;O;CER-S
CRJ1-O-W2;Cyanobacteria;Cyanophyceae;Chroococcales;Aphanothece;;9;2.36220472440945;W2;O;CER-S
CRJ1-O-W2;Cyanobacteria;Cyanophyceae;Chroococcales;Microcystis;;30;7.8740157480315;W2;O;CER-S
CRJ1-O-W2;Cyanobacteria;Cyanophyceae;Pseudanabaenales  ;Pseudanabaena;;5;1.31233595800525;W2;O;CER-S
CRJ1-O-W2;Cyanobacteria;Cyanophyceae;Synechococcales;Merismopedia;;5;1.31233595800525;W2;O;CER-S
CRJ1-O-W2;Cyanobacteria;Cyanophyceae;Synechococcales;Snowella;;30;7.8740157480315;W2;O;CER-S
CRJ1-O-W2;Euglenozoa;Euglenophyceae;Euglenales;Colacium;;17;4.46194225721785;W2;O;CER-S
CRJ1-O-W2;Gyrista;Bacillariophyceae;Naviculales;Navicula;;5;1.31233595800525;W2;O;CER-S
CRJ1-O-W2;Gyrista;Bacillariophyceae;Rhopalodiales;Epithemia;;4;1.0498687664042;W2;O;CER-S
CRJ1-O-W2;Streptophyta;Zygnematophyceae;Desmidiales;Cosmarium;;4;1.0498687664042;W2;O;CER-S
CRJ1-P-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Ankyra;;15;2.61324041811847;W2;P;CER-S
CRJ1-P-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Coelastrum_microporum;;30;5.22648083623693;W2;P;CER-S
CRJ1-P-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Coenochloris;;15;2.61324041811847;W2;P;CER-S
CRJ1-P-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Pediastrum_tetras;;15;2.61324041811847;W2;P;CER-S
CRJ1-P-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Scenedesmus;;10;1.74216027874564;W2;P;CER-S
CRJ1-P-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Schroederia;;5;0.871080139372822;W2;P;CER-S
CRJ1-P-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Tetraedron_minimum;;5;0.871080139372822;W2;P;CER-S
CRJ1-P-W2;Chlorophyta;Trebouxiophyceae;Chlorellales;Oocystis_lacustris;;60;10.4529616724739;W2;P;CER-S
CRJ1-P-W2;Chlorophyta;Trebouxiophyceae;Ordo_incertae_sedis;Botryococcus_braunii;;110;19.1637630662021;W2;P;CER-S
CRJ1-P-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Chroomonas;;175;30.4878048780488;W2;P;CER-S
CRJ1-P-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonas;;45;7.8397212543554;W2;P;CER-S
CRJ1-P-W2;Cyanobacteria;Cyanophyceae;Chroococcales;Chroococcus;;12;2.09059233449477;W2;P;CER-S
CRJ1-P-W2;Cyanobacteria;Cyanophyceae;Chroococcales;Dolichospermum;;25;4.35540069686411;W2;P;CER-S
CRJ1-P-W2;Cyanobacteria;Cyanophyceae;Synechococcales;Merismopedia;;10;1.74216027874564;W2;P;CER-S
CRJ1-P-W2;Cyanobacteria;Cyanophyceae;Synechococcales;Snowella;;15;2.61324041811847;W2;P;CER-S
CRJ1-P-W2;Gyrista;Bacillariophyceae;Achnanthales;Cocconeis;;15;2.61324041811847;W2;P;CER-S
CRJ1-P-W2;Gyrista;Bacillariophyceae;Naviculales;Navicula;;12;2.09059233449477;W2;P;CER-S
CRJ1-Q-W2;Chlorophyta;Chlorophyceae;Chlamydomonadales;Volvox;;60;13.8248847926267;W2;Q;CER-S
CRJ1-Q-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Ankyra;;2;0.460829493087558;W2;Q;CER-S
CRJ1-Q-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Coelastrum_microporum;;20;4.60829493087558;W2;Q;CER-S
CRJ1-Q-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Kirchneriella;;12;2.76497695852535;W2;Q;CER-S
CRJ1-Q-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Scenedesmus;;5;1.15207373271889;W2;Q;CER-S
CRJ1-Q-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Schroederia;;17;3.91705069124424;W2;Q;CER-S
CRJ1-Q-W2;Chlorophyta;Trebouxiophyceae;Ordo_incertae_sedis;Botryococcus_braunii;;2;0.460829493087558;W2;Q;CER-S
CRJ1-Q-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Chroomonas;;100;23.0414746543779;W2;Q;CER-S
CRJ1-Q-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonas;;75;17.2811059907834;W2;Q;CER-S
CRJ1-Q-W2;Cyanobacteria;Cyanophyceae;Chroococcales;Aphanothece;;20;4.60829493087558;W2;Q;CER-S
CRJ1-Q-W2;Cyanobacteria;Cyanophyceae;Chroococcales;Microcystis;;15;3.45622119815668;W2;Q;CER-S
CRJ1-Q-W2;Cyanobacteria;Cyanophyceae;Leptolyngbyales;Planktolyngbya;;2;0.460829493087558;W2;Q;CER-S
CRJ1-Q-W2;Cyanobacteria;Cyanophyceae;Pseudanabaenales;Pseudanabaena;;4;0.921658986175115;W2;Q;CER-S
CRJ1-Q-W2;Cyanobacteria;Cyanophyceae;Spirulinales;Glaucospira;;3;0.691244239631336;W2;Q;CER-S
CRJ1-Q-W2;Cyanobacteria;Cyanophyceae;Synechococcales;Woronichinia;;35;8.06451612903226;W2;Q;CER-S
CRJ1-Q-W2;Gyrista;Bacillariophyceae;Achnanthales;Cocconeis;;2;0.460829493087558;W2;Q;CER-S
CRJ1-Q-W2;Gyrista;Bacillariophyceae;Bacillariales;Nitzschia;;12;2.76497695852535;W2;Q;CER-S
CRJ1-Q-W2;Gyrista;Bacillariophyceae;Naviculales;Navicula;;30;6.91244239631336;W2;Q;CER-S
CRJ1-Q-W2;Gyrista;Bacillariophyceae;Rhabdonematales;Diatoma;;4;0.921658986175115;W2;Q;CER-S
CRJ1-Q-W2;Streptophyta;Klebsormidiophyceae;Klebsormidiales;Elakatothrix;;14;3.2258064516129;W2;Q;CER-S
CRJ1-R-W2;Chlorophyta;Chlorophyceae;Chlamydomonadales;Volvox;;158;33.2631578947368;W2;R;CER-S
CRJ1-R-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Ankyra;;9;1.89473684210526;W2;R;CER-S
CRJ1-R-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Pediastrum;;4;0.842105263157895;W2;R;CER-S
CRJ1-R-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Schroederia;;4;0.842105263157895;W2;R;CER-S
CRJ1-R-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Chroomonas;;143;30.1052631578947;W2;R;CER-S
CRJ1-R-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonas;;107;22.5263157894737;W2;R;CER-S
CRJ1-R-W2;Cyanobacteria;Cyanophyceae;Spirulinales;Glaucospira;;3;0.631578947368421;W2;R;CER-S
CRJ1-R-W2;Cyanobacteria;Cyanophyceae;Synechococcales;Snowella;;2;0.421052631578947;W2;R;CER-S
CRJ1-R-W2;Cyanobacteria;Cyanophyceae;Synechococcales;Woronichinia;;20;4.21052631578947;W2;R;CER-S
CRJ1-R-W2;Gyrista;Bacillariophyceae;Achnanthales;Cocconeis;;2;0.421052631578947;W2;R;CER-S
CRJ1-R-W2;Gyrista;Bacillariophyceae;Eunotiales;Eunotia;;10;2.10526315789474;W2;R;CER-S
CRJ1-R-W2;Gyrista;Bacillariophyceae;Naviculales;Navicula;;10;2.10526315789474;W2;R;CER-S
CRJ1-R-W2;Streptophyta;Klebsormidiophyceae;Klebsormidiales;Elakatothrix;;3;0.631578947368421;W2;R;CER-S
CRJ2-B-W1;Chlorophyta;Chlorophyceae;Sphaeropleales;Coelastrum_microporum;;35;6.5913371;W1;B;CER-L
CRJ2-B-W1;Chlorophyta;Chlorophyceae;Sphaeropleales;Coenochloris;;31;5.838041431;W1;B;CER-L
CRJ2-B-W1;Chlorophyta;Chlorophyceae;Sphaeropleales;Monoraphidium;;3;0.564971751;W1;B;CER-L
CRJ2-B-W1;Chlorophyta;Chlorophyceae;Sphaeropleales;Scenedesmus;;30;5.649717514;W1;B;CER-L
CRJ2-B-W1;Chlorophyta;Chlorophyceae;Sphaeropleales;Tetraedron;;6;1.129943503;W1;B;CER-L
CRJ2-B-W1;Chlorophyta;Trebouxiophyceae;Chlorellales;Lagerheimia;;10;1.883239171;W1;B;CER-L
CRJ2-B-W1;Chlorophyta;Trebouxiophyceae;Chlorellales;Oocystis_lacustris;;140;26.3653484;W1;B;CER-L
CRJ2-B-W1;Cryptophyta;Cryptophyceae;Cryptomonadales;Chroomonas;;12;2.259887006;W1;B;CER-L
CRJ2-B-W1;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonas;;22;4.143126177;W1;B;CER-L
CRJ2-B-W1;Cyanobacteria;Cyanophyceae;Chroococcales;Aphanothece;;41;7.721280603;W1;B;CER-L
CRJ2-B-W1;Cyanobacteria;Cyanophyceae;Chroococcales;Chroococcus;;5;0.941619586;W1;B;CER-L
CRJ2-B-W1;Cyanobacteria;Cyanophyceae;Leptolyngbyales;Planktolyngbya;;2;0.376647834;W1;B;CER-L
CRJ2-B-W1;Cyanobacteria;Cyanophyceae;Nostocales;Aphanizomenon;;3;0.564971751;W1;B;CER-L
CRJ2-B-W1;Cyanobacteria;Cyanophyceae;Nostocales;Dolichospermum;;11;2.071563089;W1;B;CER-L
CRJ2-B-W1;Cyanobacteria;Cyanophyceae;Oscillatoriales;Planktothrix;;2;0.376647834;W1;B;CER-L
CRJ2-B-W1;Cyanobacteria;Cyanophyceae;Pseudanabaenales  ;Pseudanabaena;;5;0.941619586;W1;B;CER-L
CRJ2-B-W1;Cyanobacteria;Cyanophyceae;Synechococcales;Merismopedia;;10;1.883239171;W1;B;CER-L
CRJ2-B-W1;Cyanobacteria;Cyanophyceae;Synechococcales;Snowella;;5;0.941619586;W1;B;CER-L
CRJ2-B-W1;Dinoflagellata;Dinophyceae;Gonyaulacales;Ceratium_hirundinella;;2;0.376647834;W1;B;CER-L
CRJ2-B-W1;Gyrista;Bacillariophyceae;Bacillariales;Nitzschia;;10;1.883239171;W1;B;CER-L
CRJ2-B-W1;Gyrista;Bacillariophyceae;Naviculales;Navicula;;10;1.883239171;W1;B;CER-L
CRJ2-B-W1;Gyrista;Bacillariophyceae;Rhabdonematales;Diatoma;;1;0.188323917;W1;B;CER-L
CRJ2-B-W1;Gyrista;Mediophyceae;Thalassiosirales;Cyclotella;;42;7.90960452;W1;B;CER-L
CRJ2-B-W1;Streptophyta;Klebsormidiophyceae;Klebsormidiales;Elakatothrix;;39;7.344632768;W1;B;CER-L
CRJ2-B-W1;Streptophyta;Zygnematophyceae;Desmidiales;Cosmarium;;17;3.201506591;W1;B;CER-L
CRJ2-B-W1;Streptophyta;Zygnematophyceae;Desmidiales;Cosmocladium;;35;6.5913371;W1;B;CER-L
CRJ2-B-W1;Streptophyta;Zygnematophyceae;Desmidiales;Euastrum;;1;0.188323917;W1;B;CER-L
CRJ2-B-W1;Streptophyta;Zygnematophyceae;Desmidiales;Staurastrum;;1;0.188323917;W1;B;CER-L
CRJ2-B-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Coelastrum_microporum;;20;4.842615012;W2;B;CER-L
CRJ2-B-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Coenochloris;;17;4.11622276;W2;B;CER-L
CRJ2-B-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Monoraphidium;;1;0.242130751;W2;B;CER-L
CRJ2-B-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Pediastrum_tetras;;3;0.726392252;W2;B;CER-L
CRJ2-B-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Scenedesmus;;30;7.263922518;W2;B;CER-L
CRJ2-B-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Schroederia;;5;1.210653753;W2;B;CER-L
CRJ2-B-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Tetraedron;;15;3.631961259;W2;B;CER-L
CRJ2-B-W2;Chlorophyta;Trebouxiophyceae;Chlorellales;Lagerheimia;;5;1.210653753;W2;B;CER-L
CRJ2-B-W2;Chlorophyta;Trebouxiophyceae;Chlorellales;Oocystis_lacustris;;80;19.37046005;W2;B;CER-L
CRJ2-B-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Chroomonas;;15;3.631961259;W2;B;CER-L
CRJ2-B-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonas;;5;1.210653753;W2;B;CER-L
CRJ2-B-W2;Cyanobacteria;Cyanophyceae;Chroococcales;Aphanothece;;34;8.232445521;W2;B;CER-L
CRJ2-B-W2;Cyanobacteria;Cyanophyceae;Chroococcales;Chroococcus;;15;3.631961259;W2;B;CER-L
CRJ2-B-W2;Cyanobacteria;Cyanophyceae;Nostocales;Aphanizomenon;;0;0;W2;B;CER-L
CRJ2-B-W2;Cyanobacteria;Cyanophyceae;Nostocales;Dolichospermum;;1;0.242130751;W2;B;CER-L
CRJ2-B-W2;Cyanobacteria;Cyanophyceae;Oscillatoriales;Planktothrix;;2;0.484261501;W2;B;CER-L
CRJ2-B-W2;Cyanobacteria;Cyanophyceae;Pseudanabaenales  ;Pseudanabaena;;20;4.842615012;W2;B;CER-L
